HGNC symbol,logFC,AveExpr,P.Value,adj.P.Val
DCXR,-1.1522722521114712,4.87516814924636,2.3128001063163214e-17,5.034194898081861e-15
RILP,-0.7445992713136533,4.102927421397077,2.473373854062895e-17,5.306800273452945e-15
AATK,-1.7078445153660438,4.026689933299973,2.60247945212665e-17,5.505160407252135e-15
SMO,1.6099260423666109,4.200106668056588,2.6517925096479043e-17,5.531565514222483e-15
SPRING1,-1.1329501788675858,6.058969791916562,2.978620112350086e-17,6.04539127937648e-15
CHRM3,-1.5584427571378705,1.6037940460899252,2.804118247767373e-17,5.7691852004408465e-15
BLVRB,-0.905092501148828,5.52775576284482,4.234191728586115e-17,8.479110076217981e-15
ERG28,-0.8308214971644263,4.971301427037073,4.9164117698411687e-17,9.715735312005858e-15
PEBP4,-2.6150263804184,4.052718129000106,5.961286081842656e-17,1.1627604631583746e-14
HEPH,1.1975485757754614,6.125237600049712,7.018039628791601e-17,1.3513325280105264e-14
FDPS,-0.7744536320111699,6.527245618792884,7.396067291366731e-17,1.4060953753042648e-14
MMP2,1.3231661638467518,9.727994780385927,8.515727969769632e-17,1.578984177505804e-14
THY1,2.8263387556085195,6.9201625373594275,9.657919140912708e-17,1.768930336309365e-14
SLC39A8,-2.2711166157343943,6.757010334677491,1.1411753660721712e-16,2.0649774485587873e-14
IGFBP5,1.770101083263775,9.606594811786056,1.238185355114769e-16,2.2138459343415134e-14
ACOXL,-2.031876398515991,2.0705194608618425,1.2558434522765734e-16,2.2190015070284536e-14
LAMTOR1,-0.4752513652518777,6.239612594361521,1.721098851541071e-16,2.971170534631649e-14
PHLDA1,1.3723725829446876,7.289394057182328,2.0182781265682963e-16,3.405901031789803e-14
RS1,-3.410206812743554,-0.5645705248596201,8.116260980129662e-17,1.5237265457570924e-14
MXRA5,1.880416241645002,6.576370868987007,2.293006543900379e-16,3.826518364759977e-14
ITLN2,-4.216369543642217,0.582343633448198,1.67299038841107e-16,2.921702632970449e-14
TRPS1,0.8780356491449446,4.69005205826472,2.6204422592111836e-16,4.324881570449755e-14
VMA12,-0.4632316642337728,3.9828188263159063,2.9126451386935584e-16,4.7037653051654366e-14
FAT1,0.9722733392493508,7.05106563271085,2.8968924442410395e-16,4.7037653051654366e-14
NFASC,1.287589013617798,5.764579925319096,3.391554061703985e-16,5.4189096226310814e-14
GUCD1,-0.5561554154220989,6.435756400602829,4.290629134479042e-16,6.783258839025344e-14
MYO1E,0.7509048037104122,5.826072949452353,4.81069598784991e-16,7.526233650158107e-14
ZMAT3,1.17062115753461,5.690569245739723,5.429956376779502e-16,8.40747575493313e-14
WEE1,1.368208308256566,5.000657462169696,5.669625311105302e-16,8.688990055866377e-14
COCH,2.154564881467463,1.2260281175528742,1.892253580618894e-16,3.229517787194905e-14
PHACTR1,-1.232709190406184,4.652571861300181,6.442296739952457e-16,9.773419670438985e-14
ACSM3,-1.2652884141861072,3.1542219736720107,7.337605404686649e-16,1.0911237185444439e-13
MTARC1,-1.1405167574951325,3.1480730345825263,7.838765554074055e-16,1.154219802516061e-13
PHLDB3,1.0564944250600383,2.852010106239431,7.292508225990622e-16,1.0911237185444439e-13
HPN,-2.033242091618526,3.143995497810345,1.0278357159438245e-15,1.498744137646631e-13
IRAG1,1.4913108283643437,6.461631682671714,1.0405595043998236e-15,1.5027079996712453e-13
ADGRE1,-2.2818992320165767,1.8781620186183972,1.1705948964016872e-15,1.6430995092576581e-13
HPS6,-0.5242562007082388,3.9050356076870423,1.226198209385968e-15,1.689566138235583e-13
IMP3,-0.5447461768182889,4.957976626031805,1.1654702423335284e-15,1.6430995092576581e-13
KDM5B,0.4317793772119281,5.968892537015339,1.1659575407733613e-15,1.6430995092576581e-13
ECHDC1,-0.5994501304709949,6.071002222465427,1.2253786719188348e-15,1.689566138235583e-13
ARRB1,-1.0648883198883388,6.125347533427437,1.2581602780393204e-15,1.7178462923520505e-13
RPS6KA2,-0.9687930304391577,7.41327852329582,1.3132076459987256e-15,1.7609880031477559e-13
MAST2,0.6548075839828833,5.96170868993844,1.2892112016986239e-15,1.7443840575055525e-13
MICAL3,1.060198773272408,4.6850889637237785,1.4803253056374745e-15,1.9576352541192482e-13
CCDC3,1.6237508457132457,5.886436881373186,1.5373031544898436e-15,2.0077179197637357e-13
GGTLC1,-2.963915837910923,2.3657697278983565,1.7768060000854874e-15,2.2615126538376217e-13
CREB3L2,0.6368095129424498,7.138049023759262,1.6988200540908134e-15,2.1807331959307635e-13
HHEX,-0.9585421400840564,3.6530942540572937,1.8508812919705887e-15,2.316532177008856e-13
TRIM58,-2.262278971942763,1.3288820278387885,1.6074161122158329e-15,2.0811881542559997e-13
PLPP1,0.8878207728783565,6.535147974439824,1.7992483474588223e-15,2.270832851301181e-13
CDC25B,-1.0092432699607246,6.4325001411623255,1.963679798621509e-15,2.417418597991512e-13
WIPF2,-0.3383142118272353,5.896110454430638,1.961215088579949e-15,2.417418597991512e-13
OAT,0.5945756588235609,6.548466972710935,2.1434923069048968e-15,2.617326094097939e-13
FBLN2,1.758778293640253,7.147142674631721,2.415885042347764e-15,2.92614334282428e-13
MAVS,-0.4320255905832049,6.8391866652749185,2.4688671484696666e-15,2.966393256229275e-13
OSGIN1,-1.0477744565604112,2.4247098540314247,2.8870384554453104e-15,3.414207130892371e-13
SPRYD7,-0.8633579247976444,3.76302559550727,3.143454789647517e-15,3.6884021473215667e-13
ACAT1,-0.506540607908752,6.022937940914676,3.596266505426986e-15,4.187002065504489e-13
SOWAHD,-1.556505119448444,0.5551865052528193,2.743698644142125e-15,3.270445233045283e-13
QDPR,-0.592730226322753,4.564614409947492,4.427104387942696e-15,5.050945051268929e-13
ISM1,2.190204950002322,4.731661106338432,5.251769197283219e-15,5.88939240860415e-13
DNAJC22,2.6931292802166116,1.1169662970336367,1.4859206270030914e-15,1.9576352541192482e-13
GPRIN2,-1.9668419072669583,2.617275458707468,6.714198957013307e-15,7.360624389444004e-13
F11,-3.0391031234443164,0.33529496171821727,4.4392086474964955e-15,5.050945051268929e-13
ILRUN,-0.4508414738544504,7.1314324675767935,7.003017047781348e-15,7.621616887002033e-13
GSTA4,-0.8710423225026602,5.207697450654011,7.879955111783323e-15,8.514319843444153e-13
P3H2,-1.460023015943718,4.883400680316705,8.339896793795161e-15,8.94692213900068e-13
TRIM21,-0.6605504130867912,4.667325855265903,8.587012877777103e-15,9.146691234846405e-13
KIF7,1.13345331237579,3.2689693376067708,9.35996040646075e-15,9.899806010185493e-13
KCNE4,2.2385154037680137,4.016830648060374,1.038506228404428e-14,1.0831475725282017e-12
MCUR1,-0.4602288744911194,4.989174196044048,9.716802365231012e-15,1.020536047016815e-12
FSTL1,1.137358262841481,9.254277222202596,1.103037113459104e-14,1.1425182349684332e-12
SLCO4C1,-2.3128644466484465,2.8227805116406777,1.1616480771005671e-14,1.1868566306104364e-12
AGRP,-2.742489275575558,-0.22693473414884355,6.3892512859976945e-15,7.055894490029368e-13
CLMP,1.2563959211662334,5.748315870006834,1.145003789435976e-14,1.1778638296944469e-12
ODAM,-2.6868979093182817,-1.073340775429125,3.724741841099438e-15,4.3032229008824984e-13
LDHD,-1.058455809918915,2.415029414651633,1.3323405027585528e-14,1.3520555412791017e-12
PTCHD4,2.5858896032112515,1.546050562145179,5.766984369174627e-15,6.41587690671361e-13
ECM2,1.8564587343536152,5.6367033698482425,1.4881842911178006e-14,1.480201315781341e-12
DMAC2,-0.4708244334335525,5.127521235844038,1.4708645603469438e-14,1.4727276554567166e-12
PXMP4,-1.1240270207204324,4.694056732703152,1.575138314753658e-14,1.5462093038748496e-12
CXCL12,1.4997060683293837,7.312003958531137,1.56197579996246e-14,1.5433759565550125e-12
ACADL,-1.8179416004659952,3.4484451695698795,1.7869401039493492e-14,1.6986109760262833e-12
IGFBP7,1.0870118991650255,9.699609917945429,1.7713467238028578e-14,1.6945131493500077e-12
SNAP25,2.244621202605748,2.392898093324306,1.4105801013171815e-14,1.4218458081666274e-12
HMGCS1,-1.1477690639333131,6.176338902220441,1.7267134571841598e-14,1.6667917815831694e-12
ITM2C,0.8847459274501546,6.526859954108358,1.7312705102002422e-14,1.6667917815831694e-12
ANTXR1,1.1097647188019977,8.388604459670399,1.8217775749387735e-14,1.7208350564783299e-12
MDK,1.3286535322243385,5.191174789855722,1.9511702715359065e-14,1.831539144262362e-12
PCYT2,-0.939597714891236,4.755067311474197,2.0136014125675363e-14,1.878402460580859e-12
MFSD5,-0.5665750070162545,4.375212392671261,2.222491015819976e-14,2.0478277648220992e-12
MS4A15,-2.810722784172063,3.043365805645055,2.3856082135498798e-14,2.1714818035942817e-12
S1PR3,1.455957484057523,5.482602534320282,2.33568584075469e-14,2.1390040025789447e-12
POSTN,2.3710053283028536,8.46106341744635,2.5972692224111048e-14,2.321927764963832e-12
GNAO1,1.6411786944676665,2.816503185938714,2.7360303134167846e-14,2.431505282674952e-12
SIGLEC11,-1.650542764506762,0.5183509154871417,2.151669247809205e-14,1.9948099032621265e-12
ACP3,-1.3842355835183071,1.9607055426469189,3.1585801696836386e-14,2.763015517224368e-12
THBS2,1.984754480927923,6.957568805532523,3.058733515601165e-14,2.7023010982831706e-12
GADD45A,1.4634819838556623,5.6969765318747,3.164249743408957e-14,2.763015517224368e-12
ADGRB2,2.1853664324734208,2.1918390793254794,2.526852990735308e-14,2.2861930763767223e-12
MUCL3,-3.1633043154961142,1.408646326833394,3.4272556570865085e-14,2.975372989235969e-12
TMEM59L,3.0261291990769585,1.6147246614403703,1.645553153273875e-14,1.6048417408454759e-12
TST,-0.9539321359061632,4.156429909619373,3.7254079531950084e-14,3.2156265545422888e-12
SNX22,-2.2774944299377107,2.8864372697456475,4.6777329386832433e-14,4.0145640574904926e-12
PLXDC1,1.190795288862943,5.102904005523371,4.803932624180855e-14,4.099446822873424e-12
ZBED2,-2.2601753964719196,1.5961083298960923,4.975698913290851e-14,4.222035140040412e-12
TCF12,0.6174314602676318,6.921232027639094,5.848143621916838e-14,4.910155403045792e-12
MRPS18B,-0.45734555513994835,5.437743233127347,5.852039530895511e-14,4.910155403045792e-12
C8orf82,-0.5269169394591935,3.9136162643112384,8.112112106944825e-14,6.687506218420366e-12
TOLLIP,-0.4359398737405415,5.681206743218916,7.48869470764347e-14,6.248483656338737e-12
SEMA3C,1.0697351999289424,6.282914412010588,7.876184401956244e-14,6.535492460385681e-12
DRAM1,-1.086068555574271,6.690000769254405,8.312498110464729e-14,6.785076582666833e-12
SNX9,0.5959198673118395,6.527142434659403,8.148436233909897e-14,6.687506218420366e-12
CACNA1C,0.9430436672897377,5.763274383495854,8.546723689731545e-14,6.9385536808690826e-12
GOLT1A,-1.7317822953023816,1.0996507459387048,9.994096276563493e-14,7.984113403069527e-12
FBXO32,1.6487067176377712,5.431226340458278,1.103281123059531e-13,8.767290575254545e-12
ORM1,-3.14020835542327,0.4567147190995639,9.79084073075081e-14,7.863563472467723e-12
EBP,-1.0577646562189864,3.44262225714005,1.257188141648612e-13,9.783268756176426e-12
MYO3B,3.6954356983489594,-0.6253474010020158,5.254534807596751e-15,5.88939240860415e-13
CTNNBIP1,-0.7843625394398916,5.14737521676029,1.1970665375809386e-13,9.412954098391684e-12
ANKH,0.7071478479218198,5.965999151764889,1.193108615532677e-13,9.412954098391684e-12
COL1A1,2.1173150134500247,9.924123814976271,1.316532462926e-13,1.019226858798226e-11
PRTFDC1,0.9407907602272264,3.0139915803898893,1.409674792665546e-13,1.0841906755828588e-11
TENM4,1.6293385616445568,3.353074339205002,1.4148836301633953e-13,1.0841906755828588e-11
FRAT2,-0.8216708735600173,3.9050697996253825,1.44828788846651e-13,1.0985775654989148e-11
LYSET,-0.7059730558638333,2.986872802420438,1.5476729185743896e-13,1.1564427643815302e-11
RASGRF1,-1.7071392043514,3.9135295506101806,1.4432908834890928e-13,1.0985775654989148e-11
FNDC1,4.069381860725053,3.4998579506054215,1.2334942493596698e-13,9.648880276631708e-12
GALNT13,-2.6523411837407744,-0.23236019547027603,9.416776963836917e-14,7.603794259132615e-12
STARD7,-0.41602568823666086,7.17042895062937,1.4574112382735946e-13,1.0999426827955334e-11
C1orf43,-0.3293892265237641,7.313713768730851,1.494092000561e-13,1.1219883878212827e-11
SYNJ2,0.9971272975266644,4.724114228113889,1.6235918215239761e-13,1.1953296846798333e-11
NFE2,-1.870382795310429,1.8063508662127865,1.7232834243435357e-13,1.2564074636026972e-11
ADRA1A,-2.320865467630247,1.2117762636135805,1.6798989658619137e-13,1.2307513447941504e-11
DGKA,0.8609332442395168,5.656339250817301,1.6105638711790017e-13,1.1915792503072626e-11
ST7,-0.5771699851370498,5.267931959910829,1.6102479973657705e-13,1.1915792503072626e-11
NET1,1.027225064419247,6.205309727906799,1.8512098297042905e-13,1.3431555764410018e-11
IGF1,2.263078424520968,6.18001277059441,1.947235085578559e-13,1.4060347956877104e-11
KIAA1755,1.68140661144105,3.134063039621747,2.154408167448897e-13,1.533509775683174e-11
DLG5,0.6530951175040629,5.8761751435602205,2.065025202784137e-13,1.4839528000294237e-11
KGD4,-0.44227647310582174,4.18891926201648,2.2390795401577147e-13,1.5788138785741176e-11
DOK4,-0.8523576445944245,5.176291555708386,2.144729724463613e-13,1.533509775683174e-11
HMCN1,1.3118229942258255,7.531481243005809,2.188333934187063e-13,1.550310724412995e-11
CTHRC1,2.8561782719965483,4.324220463262985,2.5170312497492933e-13,1.7261777324193894e-11
TBC1D24,-0.8472719136132838,4.231544379431696,2.3581356389763773e-13,1.6396684797123242e-11
ZBTB42,-0.8638490209286043,3.274807837845475,2.6334731443427785e-13,1.781627619589378e-11
SPSB2,-0.9304766248233568,3.259009575509225,2.631245808547317e-13,1.781627619589378e-11
RMND5B,-0.45243544380441936,5.134840093598423,2.326982666021333e-13,1.6331286290174952e-11
LILRA1,-1.6284441906409206,2.3226291554813505,2.7579428507650493e-13,1.8409574966951228e-11
MAP1B,1.269485093300867,6.741798109085797,2.3575893594428636e-13,1.6396684797123242e-11
DHCR7,-1.249569622078904,4.5556707269115995,2.510308724132203e-13,1.7261777324193894e-11
DZIP1,0.7048601384989492,4.860755592702598,2.69525717285726e-13,1.8152496627418462e-11
TMEM164,-0.914435625665555,5.795816726647007,2.537265315689022e-13,1.732144898924246e-11
AZIN2,1.1613463594827134,2.5220168482718934,2.924088917273578e-13,1.9261794494970117e-11
COL1A2,1.516367973452354,10.79724409635559,3.0543699642438033e-13,1.9684920787943013e-11
GALE,-0.9326467650418212,4.388941556440928,2.851515409414803e-13,1.8949960147788023e-11
NCS1,1.4168479666885174,4.736365189214154,3.0225887692492797e-13,1.9567353760928848e-11
CDKL2,-1.6661705766637742,2.5849358541111993,3.232370449768057e-13,2.023266223157728e-11
MFSD13A,-0.9753421694134548,3.4853617643128385,3.12250567520337e-13,1.987157319316924e-11
SHH,-1.7100272194785446,1.2285073969649387,3.0191168985260333e-13,1.9567353760928848e-11
PLA2G3,-1.995469079542588,0.965643060106878,2.9058644712802573e-13,1.9226069821215057e-11
FILIP1L,1.2044894706450409,7.13751979729726,2.9848535694703045e-13,1.9545648133998175e-11
COL16A1,1.1101051544758231,7.101286316373495,2.99320798376695e-13,1.9545648133998175e-11
ECHDC3,-0.9697351182142366,4.07441759275354,3.2331306582186213e-13,2.023266223157728e-11
SH3PXD2A,0.8863567956690321,7.9196530405834435,3.1133271334402614e-13,1.987157319316924e-11
LTBP3,0.6634087904720145,7.636455449889303,3.1580400678411716e-13,2.0012912986880404e-11
UNC13D,-0.9258302264612404,5.813352806173593,3.066962823342876e-13,1.9684920787943013e-11
ITGA7,1.7565376111366566,6.075794877151527,3.269314177371857e-13,2.0374203165953494e-11
SCARA3,1.241416558776396,6.142111929840444,3.8128395445836953e-13,2.36632384793812e-11
PCDH7,1.844862361234904,4.5864148870989965,4.4117843115599297e-13,2.7045138194007585e-11
NBL1,1.0982155407992469,8.140558691306572,4.1563100106635954e-13,2.5688732530928615e-11
SFRP4,2.594464116399657,5.685300197555984,4.49951757848207e-13,2.7470835167163502e-11
PCSK9,-2.0887606126928535,3.142216100249458,4.86762591461478e-13,2.959792453910906e-11
SLC5A9,-2.315773411055401,0.8023300467334877,4.289088818397945e-13,2.6400747935868334e-11
FAM167A,-1.8253847882895151,3.03351783116927,5.146949290234392e-13,3.093033899607751e-11
ZFP36L2,0.7570505181483842,8.706449501339865,5.148535021652158e-13,3.093033899607751e-11
ARMH4,1.51491210578524,2.5533538142117913,5.194916796467555e-13,3.108464357216981e-11
SERPINF1,1.4758691357329037,8.14140541340448,5.06678913368951e-13,3.068472016083982e-11
SGF29,-0.5579589151981854,3.4406902085378244,5.629436668141785e-13,3.264421209220906e-11
COL3A1,2.02818528560055,10.691921439157332,5.53892680991475e-13,3.248289017550064e-11
SSPN,1.4320386800792555,5.1710926947414695,5.55249669684381e-13,3.248289017550064e-11
IRX1,-1.4999022617158313,1.0383655353323011,5.296980096081877e-13,3.144480002492242e-11
KERA,3.0213851994272,-1.546157171651802,2.554526111844637e-14,2.2973908786703356e-12
TNNC1,-2.131196298331657,3.347987198256576,5.949801041430526e-13,3.3848508273198876e-11
ORAI1,-0.5315963553383671,4.455834004054059,5.59016884645412e-13,3.254214957554048e-11
THBS3,0.815430224830239,5.80829215863833,5.439246391512309e-13,3.2162221084300546e-11
TMEM192,-0.4417058496538573,4.8209303572848174,5.671322623311285e-13,3.2679964429524424e-11
CHCHD7,-0.6415817925968721,4.772201533610887,5.679120258409931e-13,3.2679964429524424e-11
KLHL4,2.119094824126294,2.448958802295554,5.558361259140863e-13,3.248289017550064e-11
SFTA2,-2.186081055261706,5.176141026424592,5.905609379389926e-13,3.3848508273198876e-11
PDE1A,1.5444961391629723,3.9235033627002105,6.863376636818257e-13,3.8483444150422824e-11
PBXIP1,0.5118022206643635,7.182438338178894,5.94881372444873e-13,3.3848508273198876e-11
TMEM163,-1.3660380829546095,3.5296118995005608,6.86701047494062e-13,3.8483444150422824e-11
MPPED2,2.3787635440833736,0.6462462745133615,2.453731365577915e-13,1.6982761004430738e-11
SLC46A2,-2.093794489684921,2.370301863021232,7.558034427409399e-13,4.188712880636964e-11
COL6A3,1.426980580922779,10.239857901111955,7.26239771387054e-13,4.039775972763765e-11
SLC25A12,0.606757465659582,5.049281081489703,6.826717429313695e-13,3.8483444150422824e-11
BEAN1,1.8260995572955765,0.45590506234256006,2.7391629929756633e-13,1.8365843299777445e-11
CNPPD1,-0.3589196163006765,5.887424900320615,6.936849190178134e-13,3.873031151943695e-11
ALPP,-2.9588166251960466,-0.08843027285029986,6.015997674106232e-13,3.4095950591472265e-11
GLT8D2,1.2710041431292365,4.729406909175549,8.409964982011675e-13,4.609827155650851e-11
SUGCT,1.8745746894234725,1.2515490630791402,5.241024548585936e-13,3.1236090355242917e-11
FBN1,1.1996990432084689,8.340609591815323,8.122792503222088e-13,4.468726029519871e-11
POGK,-0.46756964820833513,6.263663750996904,7.727829702428899e-13,4.267068908116899e-11
LPCAT1,-1.46360528789001,7.8954036377129135,8.904590242140024e-13,4.863201485334582e-11
RAB32,-0.59752748215345,4.618874402764098,9.46415103495436e-13,5.150075521520997e-11
CHI3L2,-2.1363252121665335,4.9064566599145,9.515514193047045e-13,5.159332406692187e-11
IRX2-DT,-1.6369738276625798,2.2938008278170825,1.118051469155315e-12,5.97580605524686e-11
PRAM1,-1.219347654113233,3.5681654759186316,1.1044821204668269e-12,5.924363202604026e-11
B3GALNT2,0.6213161228983406,5.084003797812255,1.05690916714224e-12,5.6895049395373854e-11
PDE7B,1.5370846653054056,3.5130346844033693,1.2355828528871012e-12,6.515463183696936e-11
PAMR1,2.366708907409372,4.191645477227993,1.2375614844943006e-12,6.515463183696936e-11
BNC2,1.11774441191407,5.041347417390254,1.1433573480117702e-12,6.067874208405927e-11
ARID3A,-0.6841036201445552,3.5708417107361243,1.2628196633576157e-12,6.608462900337292e-11
FABP5,-1.0280399848199862,4.974817064282159,1.1256884519362926e-12,5.995288957316021e-11
GNB5,0.5156603880892172,4.5960238529865975,1.313366307969779e-12,6.849114090068788e-11
CNIH4,-0.4881636813172427,5.369663018616966,1.2407100809223809e-12,6.515463183696936e-11
ZNF467,-0.7812960165223513,3.7226236632067504,1.4393165462366992e-12,7.403114797235955e-11
FASN,-1.6558146527911075,7.287778759448263,1.416543650394478e-12,7.361615600441061e-11
LAMP3,-2.54144105316335,6.587006223168692,1.4350748167493177e-12,7.403114797235955e-11
SEC14L6,-1.39198671277465,2.9432086924717225,1.6382069165555526e-12,8.340416840592491e-11
SCAMP2,-0.4903088261651076,6.467168436095974,1.4268874458636019e-12,7.389800879112219e-11
PLLP,-1.6939640742748745,4.661306022376903,1.487319507483562e-12,7.623908424196456e-11
C1orf210,-1.7237945733739053,2.253925134507418,1.990542271689044e-12,9.965318126165916e-11
TDRD9,-1.4429913922854956,1.5078136345514763,1.959266053276581e-12,9.841544098381596e-11
RTKN2,-2.946907074023506,4.29454957399664,1.864182961046581e-12,9.426991209413671e-11
SLC4A3,1.3760220283636433,2.503387827492936,2.046698379411569e-12,1.0178597006749123e-10
RNASE2,-1.8481944351111463,1.5813511426260316,2.138751003344961e-12,1.0601287564104938e-10
SYT15B,-1.6351697330098425,0.7184728539254708,1.833322599117857e-12,9.302254093294288e-11
RET,1.91675254815028,1.55872455011045,1.529967738782097e-12,7.815845397540243e-11
KIF1C,-0.620048197727546,7.808942503088534,2.0021634334302225e-12,9.990196879298508e-11
MRPL14,-0.8949715352393897,5.00912572964686,1.9217201329986746e-12,9.685340495807748e-11
LGI3,-2.731371114517557,2.9850903401365843,2.3404028868754553e-12,1.1487095084307996e-10
PAM,0.4728216312577578,7.977525394412319,2.2546202827934595e-12,1.1138862508972028e-10
SLC19A3,-1.6818654912405853,3.147055490251996,2.646929142596296e-12,1.270103156314817e-10
RPS6KA1,-0.7766242977121927,6.242307368041323,2.27218697075029e-12,1.1188844627442164e-10
CERS2,-0.5290620033656479,7.422936921762933,2.4858479691867548e-12,1.2121737223771382e-10
GEM,1.797176376378773,5.5370170725260985,2.5651740755045676e-12,1.2348188923077915e-10
ANK2,1.4236579600292432,5.51710880872497,2.552568416562548e-12,1.232701770043502e-10
MFAP2,1.6928737908239242,4.043396377038673,3.021502774195129e-12,1.4093152225352996e-10
ARID5B,1.1197695748162069,6.866743227372685,2.5346173029977114e-12,1.2319552515767838e-10
JCHAIN,2.6489675156659898,8.619595295286121,2.6867137303307757e-12,1.2850876915871948e-10
PAK3,1.1148087299779306,2.277022921534499,2.9196469641175156e-12,1.3876638529772456e-10
SSUH2,3.4844475551231633,-0.2652926147237785,3.203348344770385e-13,2.0214743189120334e-11
FOLR3,-2.2075026704915905,-0.04520341060252662,2.352929170980157e-12,1.1510958703241362e-10
LRRC25,-1.128439483479255,4.1544971529534305,3.0203784066131018e-12,1.4093152225352996e-10
HSD17B14,-0.8545760647855727,3.248917178580164,3.3583175355434197e-12,1.55195603281005e-10
CCDC80,2.096394603503482,8.345130098745672,3.000195324409168e-12,1.4093152225352996e-10
C1orf54,0.8601108780221476,4.0455969354344035,3.3913305599169324e-12,1.5624047140917915e-10
MMP16,3.170645691861057,2.34411979768684,2.5509539627552482e-12,1.232701770043502e-10
HTRA1,0.8555382986682654,6.789046179200186,2.977998332736017e-12,1.4064955018667366e-10
ITPK1,-0.460239174870833,6.208952255717869,2.970740470620521e-12,1.4064955018667366e-10
SFT2D1,-0.3644939882182161,5.140453914176925,3.0213545600009905e-12,1.4093152225352996e-10
SPATS2,0.52213595206974,4.645535515669517,3.2730586942401405e-12,1.5172748502642795e-10
GKN2,-2.130983135577744,3.7445486780249184,3.4739901055691198e-12,1.5927432471727783e-10
PDCD4,0.6413439115860537,6.676220593041432,3.2731676641961958e-12,1.5172748502642795e-10
RAB17,-1.365445647515365,4.108568882148371,3.5472753052256024e-12,1.6144402366419187e-10
COL5A2,1.336399233155154,7.928008006000496,3.478392603187105e-12,1.5927432471727783e-10
CACNA2D2,-2.2172179845594258,5.613982032148887,3.5223343370902504e-12,1.6079616841567926e-10
P2RY1,-1.3851444020717376,4.410328984663922,3.64301373535596e-12,1.6530037248130258e-10
TSHZ2,1.741808920572931,4.579870453160073,4.276866341261904e-12,1.9231813047728304e-10
LUM,1.2681275154342213,10.18121192802714,4.3349584160254626e-12,1.943484789560789e-10
S100A12,-2.6832114147266335,2.868713051909182,4.657349195933645e-12,2.0633842942102475e-10
TLCD2,-0.6746350294005086,4.107646651094314,4.3555460680117586e-12,1.9469031665318036e-10
CCRL2,-1.1350779675135103,3.65860468003624,4.709980982443341e-12,2.0805648345681336e-10
SEC14L4,-1.925353944770011,1.1782142535162647,4.798270929826166e-12,2.1071704998555315e-10
B4GALT4,0.48287932656262456,4.639318611322299,4.531196285746152e-12,2.0134330477994508e-10
TMEM41B,-0.8671877622977124,5.09131002270855,4.221930173877875e-12,1.9041792577018558e-10
DBI,-0.7980710398856612,6.806449343382054,4.519876991396121e-12,2.0134330477994508e-10
TMEM141,-0.6499206555288115,3.683105608960996,5.082052150827131e-12,2.2188180596881592e-10
MMAB,-0.8279029457378844,4.525368392754385,4.76061521633313e-12,2.0967648074518264e-10
PLXNA4,1.9128978047327097,4.811463137424224,5.395381656036085e-12,2.3285412957472977e-10
WNT7A,-1.859190537798027,0.995301086941744,5.384368192080587e-12,2.3285412957472977e-10
CISD3,-0.5825649557182322,4.2345978522432,5.15532781497773e-12,2.2442860421203047e-10
CHP1,-0.589311619924886,6.852141912467463,4.8634727178444745e-12,2.1295771647028036e-10
CAPN5,1.1011392309356651,4.646075033505902,5.449791501357608e-12,2.3452841993951263e-10
ORM2,-2.875033135792299,-1.201036314828915,2.712663498164471e-12,1.2933807326645138e-10
FADS1,-0.949601046985415,5.965400906787068,5.274735969568553e-12,2.2896317782355518e-10
SMAGP,-0.7295644201716387,3.5867168670624197,6.125400174022673e-12,2.6061582213497603e-10
LRP2,-2.102096881915919,2.777794308739077,6.689800711835414e-12,2.8088233225866227e-10
MARK1,1.098353623900774,3.679206295975764,6.853167650459396e-12,2.8670675471378734e-10
PPFIA2,1.9906626145575468,1.856569626608033,5.521424331340621e-12,2.3625718527750647e-10
LSM6,-0.38849002961841217,3.7361716966114655,6.5681639024168606e-12,2.770990271078618e-10
ENC1,1.045503682593906,6.226503321572245,6.016163565482535e-12,2.566953425851767e-10
BICC1,1.2264912793493972,5.330589356540369,6.4396879569161775e-12,2.7244415049274376e-10
CSPG5,-1.8680085691315376,1.2285892227476298,7.361871623603885e-12,3.049542971946775e-10
CA2,-1.5088937748018902,4.332498329188196,7.370557952038613e-12,3.049542971946775e-10
EPHA3,2.3016460963241197,4.392865982314401,8.917892782693999e-12,3.6396149919369884e-10
FLOT2,-0.5127324815279577,6.844926007413908,7.522727389939643e-12,3.1039517216896566e-10
GOLM1,1.3128866477703711,5.615664534983247,7.694192867430468e-12,3.157351985681371e-10
LURAP1,1.2265059124838162,1.5751966231627614,7.588152862886682e-12,3.1223689821286315e-10
COL9A2,1.1925468918397095,3.5433139332747356,9.932594002144675e-12,3.9994002498179864e-10
CDK2AP2,-0.7818972493409566,5.309765466198941,8.136110536697819e-12,3.3295979332606135e-10
AFF3,-1.5831951768791623,4.124941850019252,9.049578130929446e-12,3.6833499715021503e-10
SCD,-2.0436490505561427,7.69580257455072,9.264203484327755e-12,3.7605154630032044e-10
STARD5,1.0543509452006985,3.2642347171323793,1.0653638407607705e-11,4.244217380473742e-10
RAB7B,1.2183824200699247,4.26919132327267,1.0317960567058594e-11,4.1324119935107457e-10
NAALADL2,1.0211911860118708,3.1687351328967033,1.1395427737550237e-11,4.5157764957854086e-10
SFRP2,3.0922364951534327,7.137254434432777,9.728363443087087e-12,3.9276959825732526e-10
THSD7B,3.1515812026586785,0.730664811978532,3.969636633515247e-12,1.7957823071917315e-10
