GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0010821	regulation of mitochondrion organization	0.015708522370997874	0.015708522370997874	+1	IGF1,PID1,SQSTM1,LRRK2,BCL2L11,BNIP3,PDE2A,PYCARD,MLLT11,GSK3A,SLC35F6,SLC25A5,DCN,AKT1,ACAA2,SPIRE1,RHOT1,MICU1,HGF,MOAP1,TMEM14A,ATP13A2,VAT1,GPER1,GHITM,TNFSF10,PPARG,PRELID1,MAPT,GSK3B,RALA,CLU,RAP1GDS1,BOK,INF2,HRK,ADCK1,PISD,MARCHF5,KDR,BIK,PGAM5,GPX1,BBC3,ZDHHC6,ZNF205,MTCH2,MPV17L,PMAIP1,CHCHD10,YME1L1,STOX1,PRKN,MUL1,TFRC,MIEF1,SIRT7,SLC25A4
GO:1903035	negative regulation of response to wounding	0.015716384729526498	0.015716384729526498	+1	F11,MDK,CERS2,APOH,PTPN6,FAP,C1QTNF1,PF4,CASK,CPB2,ADTRP,SERPINE1,INPP5F,ADAMTS18,PRKCD,RTN4R,GP1BA,FGA,SERPINE2,SIGLEC10,CLASP1,ALOX5,EPHA4,PTEN,CEACAM1,F12,EXTL3,KRT1,GIT1,THBS1,SERPINB2,TNF,FGG,TFPI,PLAU,KLKB1,THBD,CD109,VTN,RTN4RL1,USF1,NOS3,PLAT,PDGFA,IL33
GO:0060048	cardiac muscle contraction	0.015805269806907878	0.015805269806907878	+1	SCN1A,KCNE4,CACNA1C,ADRA1A,TNNC1,ANK2,KCNE3,FKBP1B,PKP2,ATP2A2,RANGRF,TTN,CACNA1G,KCNQ1,DMD,ATP1A2,HRC,RGS2,RNF207,CTNNA3,KCNJ2,TPM1,PLN,GPD1L,SCN2B,SCN3A,GSTO1,CACNB2,KCNA5,P2RX4,CACNA2D1,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,HCN4,NEDD4L,SCN2A,GRK2,SCN11A,TCAP,CASQ2,TNNT2,CAV3,SCN1B,GSTM2,RYR2,SCN8A,SCN4A,FGF13,MYBPC3,CLIC2,SLC8A1,DSP,JUP,SCN4B,PDE4D,ZC3H12A,CAV1,PRKACA,TAFAZZIN
GO:0071526	semaphorin-plexin signaling pathway	0.01603037827127141	0.01603037827127141	+1	SEMA3C,PLXNA4,NCAM1,SEMA4A,FARP2,PLXNB3,RHOA,SEMA3D,TYROBP,GDNF,FLNA,SH3BP1,ARHGDIA,SEMA3B,SEMA3E,PLXNA3,NRP2,SEMA6A,SEMA4C,SEMA6C,RAC1,SEMA3A,SEMA3F,PLXNB1,PLXNB2,SEMA7A,SEMA4F
GO:0045428	regulation of nitric oxide biosynthetic process	0.016139640606255508	0.016139640606255508	+1	CX3CR1,GCHFR,ASL,PKD2,NFATC3,AKT1,HBB,SIRPA,P2RX4,SMAD3,CD36,PIK3CB,CLU,TLR4,CD47,PTGIS,ATP2B4,NOSIP,IL1B,TNF,DDAH1,HSP90AA1,RAC1,CLEC7A,ZC3H12A,KLF2,CAV1,KLF4
GO:0038034	signal transduction in absence of ligand	0.016143736165182953	0.016143736165182953	+1	CSF2,RET,ITGAV,BCL2L2,PF4,GSK3A,SNAI2,IL1A,FGFR1,AKT1,EYA2,MOAP1,GDNF,IFI6,MCL1,GSK3B,BOK,FAS,EYA4,BCL2A1,PPP2R1B,EYA1,ERBB3,IL1B,TNF,MAP2K5,CASP2,EYA3,KLF4
GO:0099003	vesicle-mediated transport in synapse	0.01640009616470567	0.01640009616470567	+1	STX3,BRSK1,SNAP25,SYNJ2,WNT7A,AMPH,SH3GL2,ITSN1,PRRT2,CDH2,NLGN2,NLGN3,DNM1,STX11,WNT3A,DNAJC5,LRRK2,SYNDIG1,UNC13B,VPS18,DNM2,RIMS4,SYT11,SYT17,SH3GL3,RAB3B,RIMS2,ITGB3,RAP1A,STX1A,USP6,STXBP1,UNC13A,BRSK2,PLD2,SNAP23,PLD1,AP3D1,ATP6V1G1,PTEN,AP3S1,GIT1,ATP6V1G2,NAPB,PICALM,STX1B,NAPA,GAK,STX19,AP2S1,RIMS3,PIP5K1C,SLC17A7,ABCA13,NLGN1,DNAJC6,SYT8,SYN1,DOC2B,SLC18A2,DTNBP1,FCHO2,SH3GL1,PCLO,ITSN2,STON1,PREPL
GO:0032635	interleukin-6 production	0.016472065945306	0.016472065945306	+1	ARRB1,MAVS,ORM1,RAB7B,LILRA2,ARHGEF2,IL17RA,TNFAIP3,SPHK2,TWIST1,NLRP12,AGER,PTPN6,C1QTNF3,IL6R,PYCARD,LILRA5,TLR3,WNT5A,MBP,TNFSF4,SYT11,GAS6,IL1A,MAPK13,SCIMP,POU2AF1,TLR8,SIRPA,TYROBP,MYD88,AFAP1L2,F2R,LILRB2,EREG,CD200,XBP1,TLR4,CD47,GHRL,SLAMF1,AIF1,NOD2,SYK,IL10,BPI,IL1B,TNF,CARD9,CD84,NMB,LPL,LGALS9,TIRAP,AKIRIN2,DHX9,IFIH1,HLA-B,CLEC7A,ZC3H12A,IL33,NCKAP1L
GO:0030048	actin filament-based movement	0.016472065945306	0.016472065945306	+1	SCN1A,KCNE4,CACNA1C,TNNC1,ANK2,KCNE3,PKP2,ATP2A2,SHTN1,RANGRF,CACNA1G,KCNQ1,EMP2,SUN2,RNF207,CTNNA3,KCNJ2,TPM1,PLN,GPD1L,MYO1A,SCN2B,EPDR1,SCN3A,MYO7B,CACNB2,KCNA5,CACNA2D1,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,PARVA,HCN4,MYO5A,NEDD4L,SCN2A,MYO1C,SCN11A,TNNT2,CAV3,ACTC1,SCN1B,RYR2,SCN8A,SCN4A,FGF13,MYBPC3,SYNE2,DSP,MYO5B,JUP,SCN4B,MYL6B,MYO1D,MYO7A,MYO6,PDE4D,CCDC88C,CAV1
GO:0032675	regulation of interleukin-6 production	0.016472065945306	0.016472065945306	+1	ARRB1,MAVS,ORM1,RAB7B,LILRA2,ARHGEF2,IL17RA,TNFAIP3,SPHK2,TWIST1,NLRP12,AGER,PTPN6,C1QTNF3,IL6R,PYCARD,LILRA5,TLR3,WNT5A,MBP,TNFSF4,SYT11,GAS6,IL1A,MAPK13,SCIMP,POU2AF1,TLR8,SIRPA,TYROBP,MYD88,AFAP1L2,F2R,LILRB2,EREG,CD200,XBP1,TLR4,CD47,GHRL,SLAMF1,AIF1,NOD2,SYK,IL10,BPI,IL1B,TNF,CARD9,CD84,NMB,LPL,LGALS9,TIRAP,AKIRIN2,DHX9,IFIH1,HLA-B,CLEC7A,ZC3H12A,IL33,NCKAP1L
GO:0120032	regulation of plasma membrane bounded cell projection assembly	0.016684803685395003	0.016684803685395003	+1	TGFB3,DPYSL3,MYO3B,RAB17,OCLN,WDPCP,TENM1,HTT,MIEN1,ODF2L,TRIM32,ABI2,EPS8,RAB3IP,PFN2,AKT1,RAP1GAP,CEP97,ABI3,ARHGAP44,EPHA2,PLXNB3,GAP43,PRKCD,ARPC2,ARAP1,PLEKHM1,ATP8B1,CCL21,PFN1,ARHGAP35,TAPT1,ATG3,MPHOSPH9,NEURL1,MYO10,INTU,DMTN,GSK3B,RALA,GPM6A,DYNC2LI1,PLD1,MSTN,ODF2,LPAR1,CDKL5,DEF8,MCIDAS,CCL19,ARF4,WAS,SEPTIN9,DCDC2,DAAM2,CCR7,AGRN,KIF24,NLGN1,MYO3A,BRK1,RAC1,CROCC,RAC2,SEPTIN7,ANLN,CEP120,ODAD3,SDCCAG8,RAB11FIP3,TRPM2,EVI5L,MAPK15,FUZ,P2RX7,TWF1,EPS8L2,MARK4,RAB11A,TWF2,WASF2,PPP1R35,CAV1,HRAS,CYLD,CCP110,BBS4
GO:0003018	vascular process in circulatory system	0.016904583295211956	0.016904583295211956	+1	CTNNBIP1,ADRA1A,FABP5,SLC4A3,LRP2,MFSD2A,SLC19A1,ABCC9,SH3GL2,ABCA2,SLC22A3,ITGA9,SLC16A2,OCLN,BDKRB2,ADCY6,SLC29A2,AGTR2,PTPRJ,AGER,SLC29A4,ATP8A1,ATP1A2,SLC24A3,PDE2A,KCNMB4,SLCO1C1,PDE3A,KCNMA1,ABCB1,SLC6A1,ADRB2,LRP3,SLC1A1,ABCC5,ATP1B2,GCLC,SLC7A2,AVPR1A,SLC1A5,TJP2,PER2,AGT,GPER1,SLC2A10,ATP2A3,NPR1,ITGB1,ADRB1,ABCC4,FGA,F2R,SLC6A9,SLC7A5,CD36,SRC,OXTR,ADRA1D,SLC6A6,FLVCR2,SLC2A4,TJP1,CEACAM1,SLC16A1,SLC5A5,ATP2B4,TEK,EDN2,SLC8A1,FGG,PLVAP,SLC15A2,TRPV4,DDAH1,AZU1,ACE,SLC1A3,SLC27A4,RAMP2,GPR4,SCPEP1,SLC6A13,KCNMB2,SLC2A1,EDNRB,SLC6A20,BMP6,SLCO3A1,TFRC,ITGA4,NOS3,KLF2,CAV1,EDNRA
GO:0001933	negative regulation of protein phosphorylation	0.01706734622713602	0.01706734622713602	+1	TRIB3,SMO,THY1,HHEX,GADD45A,PDCD4,CHP1,SFRP2,SH3GL2,CDKN2A,OCLN,PID1,PRKCZ,LRRK2,PTPRJ,NLRP12,DMD,PTPN6,CNKSR3,CDKN1A,FBLN1,RGS2,PYCARD,GPD1L,PIP5KL1,MYOCD,EPHB2,GPRC5A,AKT1,DUSP1,NTF3,PRNP,INPP5F,TFAP4,INPP5K,PARP14,PRKCD,AGT,DNAJC10,LYN,IGFBP3,NF1,SIRPA,ZFYVE28,PPM1E,MVP,NF2,ABL1,TSG101,PIBF1,CHMP6,ADAR,PDPK1,DMTN,FKBP8,INCA1,DUSP7,PRKDC,NIBAN1,MLXIPL,MAPK8IP1,DUSP3,GSTP1,CAV3,DEPTOR,PTEN,CEACAM1,PPP1R15B,PPIA,PPM1F,SFRP1,MEN1,PTK6,TARBP2,WARS1,IL1B,SLC8A1,DUSP22,XDH,PAQR3,GNAQ,DNAJA3,NTRK3,DUSP10,SMPD1,PTPRT,ERRFI1,SERPINB3,CRKL,SOCS3,HEXIM2,DBNDD2,SOCS5,TERF2IP,CD300A,ZGPAT,DUSP19,PRKN,PDE4D,QARS1,TRIB2,ZC3H12A,CAV1,RASIP1
GO:1904375	regulation of protein localization to cell periphery	0.017171054666668826	0.017171054666668826	+1	STX3,EPHA3,ABCA2,PPP2R5A,PID1,RANGRF,SQSTM1,VTI1B,GPSM2,PKP1,RHOG,ZDHHC7,EPB41,EPHB2,AKT1,LRRC15,ABI3,VAMP8,CNST,EPHA2,STAC,CLIP3,RAP1A,GPER1,TMEM59,ITGB1,CNPY4,MMP14,NUMB,VPS4A,PDPK1,STAC3,PPFIA1,SORBS1,ITGA3,AR,ATP2C1,PTPN9,GPC6,WNK3,STAC2,EFCAB7,ACTB,ATP2B4,PKDCC,PICALM,WNK4,PRKCE,TNF,IQSEC2,CSK,MRAP2,RAMP3,TMBIM1,CLN3,LZTFL1,SPTBN1,STX7,PLS1,STX8,HRAS
GO:0045055	regulated exocytosis	0.017746158350531307	0.017746158350531307	+1	STX3,SNAP25,PLA2G3,UNC13D,SYT12,PRRT2,RAB3D,STXBP2,STX11,RPH3AL,SYT15,SPHK2,DNAJC5,LRRK2,SYNGR1,GAB2,RAB31,UNC13B,VPS18,SPI1,RIMS4,RAB11FIP1,STEAP2,SYT11,CBARP,SYT17,ANXA3,VAMP8,ABCA12,CCR2,NR4A3,FGR,HCK,LYN,RIMS2,SYNGR3,RAP1A,PIK3CD,SYNGR2,TRPV6,SCAMP5,FCGR2B,SNX4,STX1A,CD160,KCNB1,LAMP1,ABCC4,STXBP1,UNC13A,AP1G1,SNAP23,RAB26,CEACAM1,RAB27A,NAPB,SYK,STX1B,NAPA,ADRA2A,ADGRE2,ARL8B,STX19,RIMS3,TMED10,PIP5K1C,RAB11FIP5,CD84,NLGN1,SYT8,SYN1,DOC2B,LGALS9,ITGB2,DTNBP1,CD300A,CCL3,PCLO,NKG7,FCGR3A,NCKAP1L,PREPL
GO:0086003	cardiac muscle cell contraction	0.017827515589257582	0.017827515589257582	+1	SCN1A,KCNE4,CACNA1C,ANK2,KCNE3,PKP2,ATP2A2,RANGRF,CACNA1G,KCNQ1,RNF207,CTNNA3,KCNJ2,PLN,GPD1L,SCN2B,SCN3A,CACNB2,KCNA5,CACNA2D1,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,HCN4,NEDD4L,SCN2A,SCN11A,CAV3,SCN1B,RYR2,SCN8A,SCN4A,FGF13,DSP,JUP,SCN4B,PDE4D,CAV1
GO:0001578	microtubule bundle formation	0.017903589780010692	0.017903589780010692	+1	CHP1,CAPN6,CFAP69,TPPP3,FSIP2,TOGARAM1,TTLL3,MTCL1,ARMC2,CCDC40,DNAAF2,ZNF207,DNAH1,CCDC146,CLASP1,TRIM46,CCDC66,PSRC1,SPAG16,BBS2,BBOF1,JHY,NAV1,DNAH17,NCKAP5,DNAL1,LRRC43,IQCG,SPEF2,DNAJB13,DNAAF11,CFAP58,IFT56,DNAH7,DNAI4,DNAAF1,DNAI3,STK36,SPACA9,CFAP46,SPAG17,GAS2L2,NCKAP5L,CFAP74,CLXN,LRGUK,DNAH2,ODAD3,ODAD4,HYDIN,RSPH9,ZMYND12,NISCH,CFAP43,RSPH4A,ODAD1,CFAP44,MAP1S,MARK4,DNAAF5
GO:0006898	receptor-mediated endocytosis	0.018298546144652778	0.018298546144652778	+1	ARRB1,SNX9,SFRP4,PCSK9,LRP2,ITGAV,ITSN1,PLA2R1,ABCA2,NLGN3,DNM1,WNT3A,CUBN,HSPG2,RAMP1,LDLRAD3,PDLIM7,SFTPD,RAB31,EGF,DNM2,CLTCL1,SNX1,ADRB2,LRP3,SERPINE1,DLG4,BICD1,NTF3,SYT17,DLL1,ANKRD13B,SCARF1,CXCL16,GRB2,SIGLEC1,APLNR,INPP5F,ARHGAP27,GREM1,CXCR1,STAB2,ITGB3,FCER1G,TF,FCGR2B,ASGR1,FCMR,ITGB1,CCL21,CLTA,USP6,ARF1,CXCR2,WASF1,CD36,CACNG4,RALA,GRK2,PIK3CB,CLU,ACKR3,FLOT1,ARRB2,CAV3,CEACAM1,CAV2,FCHO1,MSR1,ANKRD13A,GRK3,CCL19,DPP4,SYK,PICALM,CXCL8,MARCO,GAK,GRK4,AMN,SELE,GTF2H2,AP2S1,PIP5K1C,AHI1,RALB,RAMP2,DNAJC6,APOC1,RAC1,VTN,ITGB2,RAMP3,FCHO2,CLN3,VLDLR,WDR54,TFRC,ITSN2,HIP1,C3,CAV1,MICALL1,HNRNPK,CLTB,AAK1,STON1,LRPAP1,ATAD1
GO:0099504	synaptic vesicle cycle	0.01865196557456266	0.01865196557456266	+1	STX3,BRSK1,SNAP25,SYNJ2,WNT7A,AMPH,SH3GL2,ITSN1,PRRT2,CDH2,NLGN2,NLGN3,DNM1,STX11,WNT3A,DNAJC5,LRRK2,SYNDIG1,UNC13B,VPS18,DNM2,RIMS4,SYT11,SH3GL3,RAB3B,RIMS2,RAP1A,STX1A,STXBP1,UNC13A,BRSK2,PLD2,SNAP23,PLD1,AP3D1,ATP6V1G1,PTEN,AP3S1,GIT1,ATP6V1G2,NAPB,PICALM,STX1B,NAPA,GAK,STX19,AP2S1,RIMS3,PIP5K1C,SLC17A7,ABCA13,NLGN1,DNAJC6,SYT8,SYN1,DOC2B,SLC18A2,DTNBP1,FCHO2,SH3GL1,PCLO,ITSN2,STON1,PREPL
GO:0010559	regulation of glycoprotein biosynthetic process	0.019571842117892153	0.019571842117892153	+1	NECAB1,ITM2C,IGF1,CHP1,ABCA2,BACE2,CTNNB1,RAMP1,NECAB3,ACER2,PXYLP1,SLC2A10,FKTN,CCL21,SLC51B,GOLGA2,CCL19,CCR7,TCF7L2
GO:0001837	epithelial to mesenchymal transition	0.0196247512343942	0.0196247512343942	+1	LDLRAD4,TGFB3,HPN,MDK,COL1A1,IGF1,DLG5,PDCD4,MARK1,EPHA3,SFRP2,NCAM1,FOXA2,ACVR1,SPRY1,LEF1,EFNA1,DDX5,PEF1,CTNNB1,TWIST1,EMP2,FAM83D,ZNF703,TNXB,WNT5A,LOXL2,FOXC1,SNAI2,GCNT2,SPRED3,S100A4,GATA3,HAS2,OLFM1,CRB2,FGFR1,HIF1A,ADIPOR1,KLHL12,IL17RD,HGF,NOTCH1,AGT,GREM1,BMP7,JAG1,NKX2-1,HEY1,SLC39A6,DDX17,SMAD3,GSK3B,CLASP1,TRIM28,EPHA4,PTEN,SOX9,SFRP1,TBX3,SNAI1,RGCC,IL1B,AKNA,SDHAF2,SERPINB3,APLF,HEYL,QKI,PHLDB1,BMP5,FUZ,NOLC1,NOTCH4,SPSB3,TCF7L2
GO:0046328	regulation of JNK cascade	0.019660081219939396	0.019660081219939396	+1	EDA2R,GADD45A,PDCD4,WNT7A,TAOK3,AGER,SH3RF3,PYCARD,TLR3,EPHB1,TNFRSF19,MAP4K2,CRACR2A,CD27,TPD52L1,FZD7,MAPK8IP2,MAPKBP1,SIRPA,FKTN,MBIP,FCGR2B,PER1,HIPK2,CCL21,NRK,NAIP,SH3RF2,PLCB1,MAP3K11,MAPK8IP1,DACT1,DUSP3,BIRC7,MAPK8IP3,NCF1,RNF13,GSTP1,NCOR1,ZNF622,MAP4K4,CCN2,SLAMF1,CCL19,NOD2,MEN1,IL1B,TNIK,CCR7,CARD9,DUSP10,GADD45B,SERPINB3,EDAR,SEMA3A,TIRAP,LTBR,DUSP19,PRKN,CCDC88C,TAOK2,HRAS,CYLD
GO:1903076	regulation of protein localization to plasma membrane	0.02010692559634035	0.02010692559634035	+1	STX3,EPHA3,PPP2R5A,PID1,RANGRF,SQSTM1,VTI1B,PKP1,RHOG,ZDHHC7,EPHB2,AKT1,LRRC15,ABI3,VAMP8,CNST,EPHA2,STAC,CLIP3,GPER1,TMEM59,ITGB1,CNPY4,MMP14,NUMB,VPS4A,PDPK1,STAC3,PPFIA1,SORBS1,ITGA3,AR,ATP2C1,PTPN9,WNK3,STAC2,ACTB,ATP2B4,PKDCC,PICALM,WNK4,PRKCE,TNF,CSK,MRAP2,RAMP3,TMBIM1,CLN3,SPTBN1,STX7,PLS1,STX8
GO:0070663	regulation of leukocyte proliferation	0.02010692559634035	0.02010692559634035	+1	IGFBP2,CSF2,TNFRSF21,HHEX,IGF1,DLG5,SHH,CDKN2A,TNFAIP3,FADD,CTLA4,AGER,TWSG1,SFTPD,PYCARD,TCF3,VCAM1,TNFSF4,LST1,GPR183,EPHB2,IL1A,HLA-E,FOXP3,MAPK3,CD28,PRNP,CD274,TNFRSF13C,CCR2,TNFRSF13B,GREM1,NFATC2,LYN,CD24,CD70,MZB1,PLA2G2D,ENPP3,TNFSF18,TYROBP,SLC4A2,CSF1,CLC,FCGR2B,SPN,CD38,TNFSF8,ZBTB7B,HHLA2,IHH,LILRB2,VSIR,ANXA1,MNDA,IL5RA,MAPK8IP1,HLA-G,VTCN1,GSTP1,CD276,TMIGD2,BMP4,SASH3,MEF2C,VSIG4,CR1,ARG1,AIF1,CCL19,IL10,CD55,IL1B,IL7,TNFRSF14,PLA2G5,NCK2,SDC4,ATM,PLA2G2A,FCRL3,NMB,LGALS9,CCL5,TIRAP,IL18,IRS2,GPNMB,CD1D,CD300A,TFRC,FCGR3A,IL33,NCKAP1L
GO:0070252	actin-mediated cell contraction	0.02010692559634035	0.02010692559634035	+1	SCN1A,KCNE4,CACNA1C,TNNC1,ANK2,KCNE3,PKP2,ATP2A2,SHTN1,RANGRF,CACNA1G,KCNQ1,EMP2,RNF207,CTNNA3,KCNJ2,TPM1,PLN,GPD1L,SCN2B,EPDR1,SCN3A,CACNB2,KCNA5,CACNA2D1,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,PARVA,HCN4,NEDD4L,SCN2A,SCN11A,TNNT2,CAV3,ACTC1,SCN1B,RYR2,SCN8A,SCN4A,FGF13,MYBPC3,DSP,JUP,SCN4B,MYL6B,PDE4D,CCDC88C,CAV1
GO:0002532	production of molecular mediator involved in inflammatory response	0.02010692559634035	0.02010692559634035	+1	PLA2G3,PDCD4,IL17RA,MAPK14,PYCARD,S100A9,CHIA,HIF1A,SERPINE1,VAMP8,MAPK9,SIRPA,MEFV,SNX4,PER1,MYD88,PLD4,CD36,ABCD2,GRN,SNAP23,ALOX5,TLR4,APPL2,EXTL3,CHID1,MACIR,NOD2,SYK,TNF,CARD9,ABCD1,ADCY7,PPARA,CLEC7A,ZC3H12A,IRF3
GO:0014911	positive regulation of smooth muscle cell migration	0.02033841683407833	0.02033841683407833	+1	IGFBP5,MDK,IGF1,CCN4,NR4A3,ADAMTS1,DOCK7,PDGFRB,XBP1,FGF9,S100A11,AIF1,CCL5,VTN
GO:0001704	formation of primary germ layer	0.020579634391655346	0.020579634391655346	+1	MMP2,ITGA7,COL5A2,COL7A1,ITGAV,AHDC1,COL8A1,COL5A1,ITGA2,WNT3A,COL12A1,FN1,COL6A1,DUSP4,ITGB5,DUSP2,CRB2,ITGB4,DUSP1,EYA2,FZD7,ITGB3,DUSP5,ITGB1,MMP14,MIXL1,SIX2,ITGA3,MMP15,LAMA3,BMP4,ITGA8,KDM6B,SNAI1,CTR9,ITGA5,COL11A1,COL4A2,SOX2,POU5F1,VTN,ITGB2,ATOH8,ITGA4,KLF4
GO:0050818	regulation of coagulation	0.020579634391655346	0.020579634391655346	+1	F11,FOXA2,APOH,FAP,C1QTNF1,PF4,CPB2,ADTRP,EPHB2,SERPINE1,ADAMTS18,PRKCD,GP1BA,FGA,F2R,SERPINE2,HPSE,CEACAM1,F12,KRT1,ST3GAL4,THBS1,EMILIN1,SERPINB2,FGG,TFPI,PLAU,KLKB1,THBD,VTN,USF1,PROCR,NOS3,PLAT,CAV1,PDGFA
GO:1903531	negative regulation of secretion by cell	0.02100938434533317	0.02100938434533317	+1	HMGCR,PNKD,FFAR4,BMP8A,SPI1,IL11,RAB11FIP1,SYT11,ADTRP,CBARP,VAMP8,SIRT4,NOTCH1,CCR2,ADRA2B,VAMP3,SLC30A1,RAP1A,STXBP6,WDR41,ERP29,FCGR2B,KCNJ11,GRM7,KCNB1,RAB7A,F2R,ANXA1,RSAD2,CD200,IRS1,INHBB,FOXO1,DPH3,CEACAM1,CYP51A1,SFRP1,ADRA2A,LIF,IL1B,SMCR8,ATP9A,RAB11FIP5,ADRA2C,CCN3,CD84,LGALS9,RAB11FIP3,CD300A,PRKN,NCKAP1L
GO:0001818	negative regulation of cytokine production	0.021661091420181907	0.021661091420181907	+1	SSC5D,TNFRSF21,N4BP1,TGFB3,ARRB1,ILRUN,ORM1,IGF1,PDCD4,TSKU,SARS1,PPP1R11,LEF1,TNFAIP3,CX3CR1,FFAR4,FN1,NLRP12,AGER,PTPN6,FBLN1,TWSG1,SFTPD,C1QTNF3,IL6R,PYCARD,LILRA5,TNFSF4,SYT11,GAS6,GPATCH3,TIGIT,KAT5,ZFP36,FOXP3,DLL1,PRNP,CD274,SIGLEC1,APOA1,RBX1,MAPKBP1,CD24,TLR8,SIRPA,MEFV,SLC2A10,TYROBP,FCGR2B,PIBF1,VSIR,ANXA1,RPS6KA4,ABCD2,CD200,DDIT3,LGR4,POMC,TLR4,GSTP1,NPLOC4,APPL2,INHBB,CARD16,GHRL,CEACAM1,EXTL3,SLAMF1,CHID1,CASP3,MACIR,VSIG4,CR1,GIT1,THBS1,CD33,CPTP,SRGN,OTUD7B,IL10,BPI,RGCC,TNF,RNF216,DHX58,OAS1,CCR7,MC1R,RNF125,CD84,NMB,ABCD1,ADCY7,RAC1,LGALS9,GPNMB,NPTN,PPARA,QKI,FURIN,REL,YY1,MAP2K5,MUL1,TRIB2,OAS3,ZC3H12A,CYLD,CD34,PRKACA,KLF4,NCKAP1L
GO:0061041	regulation of wound healing	0.02282912095203025	0.02282912095203025	+1	TMEM97,F11,FOXA2,OCLN,TNFAIP3,SMOC2,APOH,FAP,FOXC2,C1QTNF1,PF4,CASK,CPB2,CLDN1,ADTRP,EPHB2,SERPINE1,ADAMTS18,MYLK,PRKCD,FERMT1,ITGB1,GP1BA,DUOX1,FGA,F2R,SERPINE2,ANXA1,DMTN,CLASP1,XBP1,ALOX5,HPSE,PTEN,CEACAM1,RREB1,F12,KRT1,ST3GAL4,THBS1,PRKCE,EMILIN1,SERPINB2,ADRA2A,TNF,SRSF6,FGG,TFPI,PLAU,KLKB1,THBD,CD109,VTN,USF1,CLEC7A,NOS3,PLAT,CAV1,HRAS,PDGFA
GO:0042130	negative regulation of T cell proliferation	0.02409161910426357	0.02409161910426357	+1	TNFRSF21,DLG5,CDKN2A,TWSG1,SFTPD,HLA-E,FOXP3,PRNP,CD274,PLA2G2D,SLC4A2,SPN,ZBTB7B,IHH,LILRB2,VSIR,HLA-G,VTCN1,BMP4,VSIG4,CR1,ARG1,IL10,TNFRSF14,PLA2G5,SDC4,PLA2G2A,LGALS9,GPNMB
GO:0050819	negative regulation of coagulation	0.02409161910426357	0.02409161910426357	+1	F11,APOH,FAP,C1QTNF1,PF4,CPB2,ADTRP,SERPINE1,ADAMTS18,PRKCD,GP1BA,FGA,SERPINE2,CEACAM1,F12,KRT1,THBS1,SERPINB2,FGG,TFPI,PLAU,KLKB1,THBD,VTN,USF1,PROCR,NOS3,PLAT,PDGFA
GO:0030574	collagen catabolic process	0.02409161910426357	0.02409161910426357	+1	CTSK,MMP2,MMP16,MMP19,FAP,MRC2,MMP11,MMP28,MMP13,MMP7,MMP3,MMP25,ADAMTS3,MMP24,ITGB1,MMP17,MMP14,VSIR,TMPRSS6,MMP15,MMP10,MMP1,MMP23B,FURIN
GO:0030195	negative regulation of blood coagulation	0.02420403523902445	0.02420403523902445	+1	F11,APOH,FAP,C1QTNF1,PF4,CPB2,ADTRP,SERPINE1,ADAMTS18,PRKCD,GP1BA,FGA,SERPINE2,CEACAM1,F12,KRT1,THBS1,SERPINB2,FGG,TFPI,PLAU,KLKB1,THBD,VTN,USF1,NOS3,PLAT,PDGFA
GO:1900047	negative regulation of hemostasis	0.02420403523902445	0.02420403523902445	+1	F11,APOH,FAP,C1QTNF1,PF4,CPB2,ADTRP,SERPINE1,ADAMTS18,PRKCD,GP1BA,FGA,SERPINE2,CEACAM1,F12,KRT1,THBS1,SERPINB2,FGG,TFPI,PLAU,KLKB1,THBD,VTN,USF1,NOS3,PLAT,PDGFA
GO:0006040	amino sugar metabolic process	0.02420403523902445	0.02420403523902445	+1	CHI3L2,MGAT3,RENBP,CHST3,CSGALNACT1,CHIA,CHST6,CHST7,EXTL2,ST6GAL1,AMDHD2,GNPDA1,HOGA1,UAP1,LARGE1,UAP1L1,PGM3,GNE,CHIT1,FN3K,CHST1,GFPT2,OGA,GNPDA2,NPL
